date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,psTTM,pcfNcfTTM,pbMRQ,MACD,MACD_Signal,MACD_Histogram,EMA12,EMA26,BOLL_MID,BOLL_UPPER,BOLL_LOWER,BOLL_WIDTH,BOLL_PB,MA5,MA10,MA20,MA30,MA60
2025-03-06,sz.002173,9.8800,10.4700,9.8200,10.35,9.8500,56352201,572631405.2500,3,13.556400,1,5.076100,0,-95.316509,5.646841,-10.063688,2.479115,0.24532262588951959,0.3578269693764668,-0.11250434348694721,10.624455745065651,10.379133119176132,10.5565,12.546974949934269,8.566025050065731,3.9809498998685378,0.44812795810195466,10.491999999999999,10.949,10.5565,9.973333333333334,9.986166666666668
2025-03-05,sz.002173,9.9800,10.0900,9.7200,9.85,9.8800,29466800,291317834.0000,3,7.088700,1,-0.303600,0,-90.711847,5.374047,-9.577520,2.359351,0.16537063405201025,0.3193357023115755,-0.15396506825956524,10.505308707363243,10.339938073311233,10.569999999999999,12.536102208619093,8.603897791380904,3.9322044172381894,0.31689659956546823,10.18,10.705,10.569999999999999,10.004999999999999,9.956666666666669
2025-03-04,sz.002173,9.4200,9.9400,9.3500,9.88,9.5300,36103273,352564862.9300,3,8.685200,1,3.672600,0,-90.988126,5.390414,-9.606690,2.366537,0.10323878136960651,0.2761163181231817,-0.1728775367535752,10.409107367768897,10.30586858639929,10.562000000000001,12.538457223897037,8.585542776102965,3.952914447794072,0.32746907148962173,10.082,10.576,10.562000000000001,10.030666666666665,9.919333333333334
2025-03-03,sz.002173,9.5000,9.7100,9.2800,9.53,9.3600,28800400,274547112.0000,3,6.928400,1,1.816200,0,-87.764863,5.199458,-9.266372,2.282702,0.025463241161231664,0.22598570273079172,-0.20052246156956005,10.273860080419835,10.248396839258604,10.568999999999999,12.528902253201752,8.609097746798247,3.919804506403505,0.23493576062207705,9.952000000000002,10.437999999999999,10.568999999999999,10.053333333333335,9.884500000000001
2025-02-28,sz.002173,9.8500,9.9000,9.3500,9.36,9.9900,37517401,359184082.3600,3,9.025400,1,-6.306300,0,-86.199278,5.106708,-9.101074,2.241982,-0.04932344408648248,0.1709238733673369,-0.22024731745381937,10.133266221893706,10.182589665980188,10.58,12.508348079520271,8.651651920479729,3.856696159040542,0.18366706899111576,9.794,10.25,10.58,10.068333333333332,9.8645
2025-02-27,sz.002173,10.0800,10.2700,9.7500,9.99,10.1100,47308700,473120617.3700,3,11.380900,1,-1.186900,0,-92.001152,5.450429,-9.713647,2.392885,-0.05709850011718132,0.12531939867043326,-0.18241789878761458,10.11122526467929,10.16832376479647,10.609,12.47985007416416,8.73814992583584,3.74170014832832,0.33456718190618495,9.722,10.107,10.609,10.109,9.858166666666667
2025-02-26,sz.002173,10.4100,10.6300,10.0000,10.11,10.8500,81121959,826838755.2200,3,19.515200,1,-6.820300,0,-93.106271,5.515900,-9.830327,2.421628,-0.05296672350172038,0.08966217423600253,-0.14262889773772292,10.111036762420937,10.164003485922658,10.636,12.458680501493983,8.813319498506015,3.6453610029879684,0.3557070206300948,9.774000000000001,9.977,10.636,10.154666666666666,9.855500000000001
2025-02-25,sz.002173,10.3200,11.2800,10.2300,10.85,10.5500,71401646,766743758.3200,3,17.176800,1,2.843600,0,-99.921171,5.919635,-10.549857,2.598879,0.00990537183519713,0.07371081375584146,-0.06380544192064433,10.224723414356177,10.21481804252098,10.699,12.45534668679352,8.94265331320648,3.512693373587041,0.5429869572833805,9.968,10.025,10.699,10.233666666666666,9.862666666666666
2025-02-24,sz.002173,10.7200,10.8000,10.3700,10.55,10.6800,46022165,486094726.5100,3,11.071400,1,-1.217200,0,-97.158374,5.755959,-10.258156,2.527020,0.03511963032611298,0.06599257706989577,-0.030872946743782784,10.274765965993687,10.239646335667574,10.693999999999999,12.451503013398643,8.936496986601355,3.5150060267972876,0.4590327871695843,10.172,10.062000000000001,10.693999999999999,10.305666666666665,9.868500000000001
2025-02-21,sz.002173,10.5900,10.8400,10.4700,10.68,10.8800,84846487,902572876.7500,3,20.411200,1,-1.838200,0,-98.355586,5.826885,-10.384559,2.558159,0.06484453791499689,0.065762969238916,-0.0009184313239191111,10.33710966353312,10.272265125618123,10.636500000000002,12.310791994907273,8.96220800509273,3.348583989814543,0.5129905656039427,10.436,10.114999999999998,10.636500000000002,10.378666666666666,9.874333333333333
2025-02-20,sz.002173,10.3500,11.1700,10.3400,10.88,10.1500,122222913,1339183416.3800,3,29.402700,1,7.192100,0,-100.197451,5.936003,-10.579027,2.606065,0.10334873003830936,0.07328012139879468,0.030068608639514674,10.420631253758794,10.317282523720484,10.5585,12.009485509013949,9.107514490986052,2.901971018027897,0.6107867714745419,10.613999999999999,10.168000000000001,10.5585,10.426999999999998,9.879833333333332
2025-02-19,sz.002173,9.9000,10.2800,9.8100,10.15,9.9700,48112500,484651547.0000,3,11.574200,1,1.805400,0,-93.474644,5.537723,-9.869221,2.431209,0.07410445059032611,0.07344498723710097,0.0006594633532251426,10.378995676257441,10.304891225667115,10.4515,11.660262307399398,9.2427376926006,2.417524614798797,0.37528565452679297,10.622,10.197999999999999,10.4515,10.446,9.870666666666665
2025-02-18,sz.002173,10.6300,10.8800,9.9600,9.97,10.3700,67711711,704206130.8400,3,16.289100,1,-3.857300,0,-91.816966,5.439517,-9.694200,2.388094,0.03598879631523566,0.06595374905272791,-0.02996495273749225,10.316073264525526,10.28008446821029,10.3915,11.568816752977783,9.214183247022218,2.354633505955565,0.3209912502587338,10.446000000000002,10.206999999999999,10.3915,10.443666666666667,9.866833333333334
2025-02-17,sz.002173,10.5400,11.0400,10.2500,10.37,10.2600,82384565,871748407.3900,3,19.818900,1,1.072100,0,-95.500695,5.657753,-10.083135,2.483905,0.03762480739526097,0.06028796072123453,-0.02266315332597356,10.324369685367753,10.286744877972492,10.364500000000001,11.516239645287234,9.212760354712769,2.303479290574465,0.5023876924018823,10.41,10.291,10.364500000000001,10.476333333333333,9.873166666666666
2025-02-14,sz.002173,9.8100,10.5500,9.7800,10.26,9.8200,79628404,818208944.7400,3,19.155900,1,4.480700,0,-94.487670,5.597738,-9.976178,2.457557,0.029702880949182386,0.0541709447668241,-0.024468063817641716,10.314466656849637,10.284763775900455,10.3155,11.391290529405207,9.239709470594793,2.1515810588104145,0.4742050155290521,10.325999999999999,10.381,10.3155,10.513666666666666,9.876166666666666
2025-02-13,sz.002173,10.0500,10.0900,9.8100,9.82,10.0900,45083013,447346089.4900,3,10.845400,1,-2.675900,0,-90.435567,5.357679,-9.548349,2.352165,-0.011941966049302977,0.04094836260359869,-0.052890328652901664,10.238394863488155,10.250336829537458,10.2355,11.197394512216189,9.273605487783811,1.9237890244323772,0.2840199758273416,10.114,10.364,10.2355,10.527333333333335,9.870166666666668
2025-02-12,sz.002173,9.8600,10.3000,9.7000,10.09,9.9200,64009517,644494610.4900,3,15.398500,1,1.713700,0,-92.922084,5.504988,-9.810880,2.416838,-0.02289514285951988,0.02817966151097498,-0.05107480437049486,10.215564884489979,10.238460027349499,10.1695,10.957501469408218,9.38149853059178,1.576002938816437,0.4495559316280824,10.102,10.362,10.1695,10.544666666666666,9.867166666666666
2025-02-11,sz.002173,10.2600,10.4600,9.8300,9.92,10.0100,121650415,1242298565.9900,3,29.264900,1,-0.899100,0,-91.356499,5.412238,-9.645583,2.376118,-0.04477703189476756,0.013588322829826473,-0.05836535472459403,10.170093363799213,10.21487039569398,10.147,10.936592833114195,9.357407166885805,1.5791856662283905,0.3562550276041004,10.092,10.269,10.147,10.555666666666667,9.866833333333334
2025-02-10,sz.002173,9.1800,10.0100,9.1400,10.01,9.1000,51121142,488820090.2200,3,12.298000,1,10.000000,0,-92.185339,5.461341,-9.733094,2.397675,-0.05423119530534848,2.441920279148274e-05,-0.05425561450813996,10.14546361552241,10.199694810827758,10.1385,10.93025421491909,9.34674578508091,1.5835084298381794,0.4188510793004542,10.02,10.215,10.1385,10.534333333333334,9.872166666666667
2025-02-07,sz.002173,8.8800,9.1900,8.8100,9.1,8.8500,56673800,512716972.8100,3,13.633800,1,2.824900,0,-83.804853,4.964855,-8.848267,2.179705,-0.13361287666343458,-0.026703039970453733,-0.10690983669298085,9.984623059288193,10.118235935951628,10.086,11.00376387285392,9.16823612714608,1.8355277457078394,-0.03717520876796492,9.788,10.057,10.086,10.443333333333332,9.856833333333334
2025-02-06,sz.002173,8.6000,8.8500,8.5400,8.85,8.6900,38458569,336038978.0200,3,9.251800,1,1.841200,0,-81.502522,4.828458,-8.605183,2.119823,-0.21422686773699517,-0.06420780552376203,-0.15001906221323313,9.810065665551548,10.024292533288543,10.011,11.07192114891285,8.950078851087149,2.121842297825701,-0.04716601756393588,9.594,9.854,10.011,10.323666666666666,9.835833333333335
2025-02-05,sz.002173,8.3300,8.7000,8.3300,8.69,8.2800,39872782,341987611.1300,3,9.592000,1,4.951700,0,-80.029030,4.741164,-8.449609,2.081498,-0.287708178489936,-0.10890788011699683,-0.1788002983729392,9.637747870851308,9.925456049341244,9.953,11.166799601945991,8.739200398054008,2.427599203891983,-0.020267100918112478,9.314,9.708,9.953,10.203666666666667,9.820166666666667
2025-01-27,sz.002173,8.3200,8.4500,8.2500,8.28,8.3000,20767100,173208756.0000,3,4.995900,1,-0.241000,0,-76.253207,4.517473,-8.050950,1.983292,-0.3747068330286769,-0.16206767069933287,-0.21263916232934404,9.428863583028031,9.803570416056708,9.873000000000001,11.299354942169959,8.446645057830043,2.852709884339916,-0.058416405658650965,8.985999999999999,9.538999999999998,9.873000000000001,10.107333333333335,9.805499999999999
2025-01-24,sz.002173,8.2600,8.3200,8.1100,8.3,8.2400,20962794,172419519.0300,3,5.042900,1,0.728200,0,-76.437394,4.528385,-8.070397,1.988082,-0.437002567119956,-0.21705464998345753,-0.21994791713649847,9.255192262562181,9.692194829682137,9.8115,11.397282556276084,8.225717443723918,3.171565112552166,0.02342141928037158,8.644,9.331999999999999,9.8115,10.020333333333332,9.794500000000001
2025-01-23,sz.002173,8.5000,8.6300,8.2400,8.24,8.3800,28266228,239001890.1600,3,6.799900,1,-1.670600,0,-75.884834,4.495649,-8.012057,1.973711,-0.48561600474566013,-0.27076692093589805,-0.2148490838097621,9.099008837552615,9.584624842298275,9.7555,11.481334351995098,8.029665648004901,3.4516687039901974,0.06093700468760187,8.472,9.129999999999999,9.7555,9.920333333333334,9.7865
2025-01-22,sz.002173,8.4500,8.6300,8.3400,8.38,8.4800,24736462,208870987.3800,3,5.950700,1,-1.179200,0,-77.174140,4.572032,-8.148184,2.007245,-0.507001279184653,-0.31801379258564905,-0.18898748659900394,8.98839209331375,9.495393372498404,9.675,11.50200790768318,7.847992092316821,3.6540158153663578,0.1455954036777587,8.378,8.986,9.675,9.818999999999999,9.777666666666669
2025-01-21,sz.002173,8.6500,8.6700,8.3400,8.48,8.5900,26974515,228232545.3700,3,6.489100,1,-1.280600,0,-78.095072,4.626591,-8.245418,2.031197,-0.5100011234979984,-0.3564112587681189,-0.1535898647298795,8.910177925111634,9.420179048609633,9.5935,11.483153546636476,7.703846453363524,3.7793070932729522,0.20536927205995123,8.336,8.825,9.5935,9.721333333333332,9.772499999999999
2025-01-20,sz.002173,8.6600,8.7100,8.4600,8.59,8.5900,22878623,196835163.9500,3,5.503800,1,0.000000,0,-79.108098,4.686605,-8.352375,2.057546,-0.49776452148141104,-0.38468191131077734,-0.1130826101706337,8.860919782786768,9.358684304268179,9.480500000000001,11.32350069966004,7.637499300339963,3.6860013993200766,0.2584102924745868,8.398000000000001,8.692,9.480500000000001,9.661999999999999,9.764333333333333
2025-01-17,sz.002173,8.8000,8.8000,8.5300,8.59,8.8000,30639640,264302033.0400,3,7.370900,1,-2.386400,0,-79.108098,4.686605,-8.352375,2.057546,-0.48250490997005,-0.40424651104263193,-0.0782583989274181,8.819239816204188,9.301744726174238,9.3825,11.19422642294,7.570773577060001,3.6234528458799993,0.2812859629452326,8.456,8.55,9.3825,9.609,9.757166666666667
2025-01-16,sz.002173,8.8200,8.9700,8.6600,8.8,8.8300,43447920,383233550.0000,3,10.452100,1,-0.339800,0,-81.042056,4.801179,-8.556566,2.107846,-0.4482986056808649,-0.41305692997027854,-0.03524167571058634,8.816279844480468,9.264578450161332,9.288499999999999,11.009592370376568,7.56740762962343,3.442184740753138,0.358084316563115,8.568000000000001,8.52,9.288499999999999,9.564,9.749666666666666
2025-01-15,sz.002173,8.6100,9.1900,8.5900,8.83,8.7500,60011620,532628984.6500,3,14.436800,1,0.914300,0,-81.318336,4.817547,-8.585736,2.115032,-0.4139968162157679,-0.4132449072193764,-0.0007519089963914927,8.818390637637318,9.232387453853086,9.186,10.744506707683593,7.627493292316407,3.117013415367186,0.38578810785834783,8.658000000000001,8.518,9.186,9.513333333333332,9.743333333333334
2025-01-14,sz.002173,8.1500,8.8700,8.1500,8.75,8.3800,56989943,487655647.2800,3,13.709800,1,4.415300,0,-80.581590,4.773899,-8.507949,2.095870,-0.3887860487862387,-0.4083531355327489,0.0195670867465102,8.80786900107773,9.196655049863969,9.116,10.616896574156861,7.615103425843138,3.0017931483137232,0.37807287780452076,8.712,8.524000000000001,9.116,9.476666666666667,9.740833333333335
2025-01-13,sz.002173,8.5000,8.8900,8.2800,8.38,8.2000,41485038,352658123.2600,3,9.979900,1,2.195100,0,-77.174140,4.572032,-8.148184,2.007245,-0.3941190822954539,-0.4055063248852899,0.011387242589836033,8.742043000911925,9.13616208320738,9.0365,10.515208896301099,7.557791103698902,2.9574177926021967,0.2780158076947414,8.669999999999998,8.534,9.0365,9.426666666666668,9.728666666666667
2025-01-10,sz.002173,8.9500,9.0300,8.2000,8.2,8.7600,51018049,441093046.8900,3,12.273200,1,-6.392700,0,-75.516461,4.473826,-7.973164,1.964130,-0.4081649737081374,-0.4060380546498595,-0.002126919058277943,8.658651770002399,9.066816743710536,8.928,10.310013786205902,7.545986213794099,2.764027572411803,0.23661623087038477,8.592,8.524,8.928,9.382333333333332,9.717833333333335
2025-01-09,sz.002173,8.7100,9.1500,8.7100,8.76,9.1200,75227075,666678593.2200,3,18.097100,1,-3.947400,0,-80.673683,4.779355,-8.517672,2.098265,-0.3698457721231101,-0.39879959814450966,0.028953826021399565,8.674243805386645,9.044089577509755,8.853,10.085355041117792,7.620644958882208,2.464710082235584,0.4622673673993959,8.584,8.576,8.853,9.362333333333334,9.715333333333335
2025-01-08,sz.002173,8.5200,9.1200,8.5000,9.12,8.2900,103839103,935677591.8000,3,24.980100,1,10.012100,0,-83.989040,4.975767,-8.867714,2.184495,-0.3068908902872849,-0.38041785657306476,0.07352696628577987,8.742821681481008,9.049712571768293,8.818000000000001,9.971988050654186,7.6640119493458165,2.3079761013083697,0.6308505750249307,8.642,8.65,8.818000000000001,9.333333333333334,9.721166666666669
2025-01-07,sz.002173,8.3800,8.3800,8.0200,8.29,8.3800,32576202,264925150.1000,3,7.836700,1,-1.074000,0,-76.345300,4.522929,-8.060674,1.985687,-0.3202807590451151,-0.3683904370674749,0.04810967802235977,8.673156807407008,8.993437566452123,8.728,9.735792794074996,7.7202072059250035,2.0155855881499924,0.2826934253871008,8.55,8.631,8.728,9.272666666666668,9.713666666666667
2025-01-06,sz.002173,8.1800,8.5500,8.1800,8.38,8.1100,38049202,316523349.4000,3,9.153300,1,3.329200,0,-77.174140,4.572032,-8.148184,2.007245,-0.31994198660130735,-0.35870074697424137,0.03875876037293402,8.628055760113622,8.947997746714929,8.651,9.497787116725712,7.804212883274287,1.6935742334514252,0.33998339449950554,8.55,8.61,8.651,9.190333333333333,9.712
2025-01-03,sz.002173,8.0800,8.3400,7.9000,8.11,8.0300,40964323,334580557.9100,3,9.854600,1,0.996300,0,-74.687622,4.424723,-7.885653,1.942572,-0.33756896560856475,-0.3544743907011061,0.016905425092541337,8.548354873942294,8.885923839550859,8.556000000000001,9.149168122080619,7.962831877919384,1.186336244161235,0.12405262235300463,8.532,8.562,8.556000000000001,9.109000000000002,9.707333333333334
2025-01-02,sz.002173,7.9700,8.2100,7.7800,8.03,7.9600,29174580,234396337.9900,3,7.018400,1,0.879400,0,-73.950876,4.381076,-7.807866,1.923410,-0.3539141033993385,-0.35436233324075256,0.00044822984141407174,8.468607970258864,8.822522073658202,8.502500000000001,9.081932571800357,7.923067428199647,1.1588651436007096,0.09227352500059002,8.386,8.485,8.502500000000001,9.020666666666667,9.699666666666667
2024-12-31,sz.002173,8.2700,8.2900,7.9500,7.96,8.3400,33439380,269928225.3800,3,8.044400,1,-4.556400,0,-73.306223,4.342885,-7.739803,1.906643,-0.3682709594644802,-0.35714405848549813,-0.011126900978982057,8.39036059021904,8.75863154968352,8.458,9.061275271026084,7.854724728973918,1.2065505420521658,0.08725309662289359,8.154,8.398,8.458,8.923333333333336,9.675166666666666
2024-12-30,sz.002173,8.8000,8.8200,8.2100,8.34,9.0800,54598665,459537700.9600,3,13.134600,1,-8.149800,0,-76.805767,4.550208,-8.109291,1.997664,-0.3450089981541016,-0.3547170464192188,0.00970804826511723,8.382612807108417,8.727621805262519,8.4405,9.035690372021746,7.8453096279782555,1.1903807440434901,0.41557323108350874,8.164000000000001,8.357,8.4405,8.863,9.654500000000002
2024-12-27,sz.002173,8.8700,9.2700,8.5600,9.08,8.8800,60462147,542172008.4000,3,14.545100,1,2.252300,0,-83.620667,4.953944,-8.828820,2.174914,-0.2638207492852356,-0.3365377869924222,0.07271703770718663,8.489903144476354,8.75372389376159,8.480500000000001,9.13486107849768,7.826138921502321,1.3087221569953593,0.9580804235609234,8.304,8.427,8.480500000000001,8.833333333333334,9.638499999999999
2024-12-26,sz.002173,8.7000,9.1000,8.4300,8.88,9.0300,60874644,535753584.8000,3,14.644400,1,-1.661100,0,-81.778802,4.844826,-8.634353,2.127009,-0.21315963408273397,-0.3118621564104846,0.09870252232775062,8.549918045326146,8.76307767940888,8.5095,9.181354464190457,7.837645535809541,1.3437089283809165,0.775729357879932,8.458000000000002,8.495000000000001,8.5095,8.783666666666667,9.629999999999999
2024-12-25,sz.002173,9.3600,9.8500,9.0200,9.03,9.0400,75770940,708613013.2000,3,18.227900,1,-0.110600,0,-83.160200,4.926664,-8.780203,2.162938,-0.15907289557270765,-0.28130430424292924,0.12223140867022159,8.623776807583663,8.782849703156371,8.549000000000001,9.24654154752698,7.851458452473022,1.395083095053959,0.8447823299596315,8.658,8.522,8.549000000000001,8.742666666666667,9.628166666666665
2024-12-24,sz.002173,9.4300,9.6000,8.9300,9.04,9.9200,81569452,741031307.5800,3,19.622800,1,-8.871000,0,-83.252294,4.932120,-8.789927,2.165333,-0.11408672841445089,-0.24786078907723358,0.1337740606627827,8.687811144878484,8.801897873292935,8.581999999999999,9.307754779522682,7.856245220477316,1.4515095590453662,0.8155335747848738,8.873999999999999,8.514,8.581999999999999,8.716666666666667,9.622000000000002
2024-12-23,sz.002173,10.3800,10.4900,9.9200,9.92,11.0200,43647304,436623152.6400,3,10.500100,1,-9.981900,0,-91.356499,5.412238,-9.645583,2.376118,-0.007341591997988672,-0.1997569496613846,0.19241535766339593,8.877378661051026,8.884720253049014,8.654,9.591867682284503,7.7161323177154975,1.8757353645690058,1.174935294132439,9.190000000000001,8.677,8.654,8.711,9.627833333333333
2024-12-20,sz.002173,11.0000,11.8300,10.6100,11.02,11.0000,138035803,1532455204.2000,3,33.206700,1,0.181800,0,-101.486756,6.012385,-10.715154,2.639599,0.16412359000349142,-0.12698084172840943,0.2911044317319008,9.207012713197022,9.04288912319353,8.7755,10.187977852644263,7.363022147355736,2.8249557052885272,1.2945257321373675,9.578,8.940999999999999,8.7755,8.747666666666667,9.651666666666666
2024-12-19,sz.002173,12.4100,12.4100,10.7600,11.0,11.2800,90921143,1062211584.9200,3,21.872500,1,-2.482300,0,-101.302570,6.001474,-10.695707,2.634808,0.2949966119134402,-0.042585351000039504,0.3375819629134797,9.48285691116671,9.18786029925327,8.895999999999999,10.618927740794728,7.17307225920527,3.445855481589458,1.110588578436115,10.002,9.23,8.895999999999999,8.780666666666667,9.657499999999999
2024-12-18,sz.002173,10.1500,11.2800,10.0200,11.28,10.2500,63795669,687338297.3100,3,15.347100,1,10.048800,0,-103.881181,6.154238,-10.967962,2.701876,0.41650685287521405,0.049233089775011216,0.3672737631002028,9.759340463294908,9.342833610419694,9.02,11.04442974426719,6.99557025573281,4.048859488534379,1.058181879712028,10.452,9.555,9.02,8.853333333333333,9.648333333333335
2024-12-17,sz.002173,10.0800,10.9500,9.5000,10.25,10.0900,125174636,1259550514.4000,3,30.112800,1,1.585700,0,-94.395576,5.592282,-9.966454,2.455162,0.4247954251059465,0.12434555684119827,0.3004498682647482,9.834826545864923,9.410031120758976,9.091,11.185754350627711,6.996245649372288,4.189508701255423,0.7766434163635215,10.693999999999999,9.784,9.091,8.9,9.611833333333333
2024-12-16,sz.002173,9.2000,10.0900,9.1500,10.09,9.1700,91823306,907831960.7800,3,22.089600,1,10.032700,0,-92.922084,5.504988,-9.810880,2.416838,0.41368481445929994,0.18221340836481864,0.2314714060944813,9.874084000347242,9.460399185887942,9.158,11.292178999053275,7.0238210009467235,4.268357998106552,0.7183509444178385,10.728,9.959,9.158,8.946666666666665,9.575166666666666
2024-12-13,sz.002173,9.4500,9.4500,9.1600,9.17,9.4500,26597678,246630512.7700,3,6.398500,1,-2.963000,0,-84.449506,5.003047,-8.916330,2.196472,0.3268752498277774,0.2111457766574104,0.11572947317036697,9.765763384909205,9.438888135081427,9.1975,11.300058591711295,7.094941408288704,4.205117183422591,0.4934603487131322,10.358,9.968,9.1975,8.976333333333335,9.541833333333333
2024-12-12,sz.002173,9.6000,9.6000,9.4200,9.45,9.5700,31871245,302486762.9000,3,7.667100,1,-1.253900,0,-87.028117,5.155811,-9.188585,2.263540,0.27747316642897424,0.22441125461172318,0.05306191181725106,9.71718440261548,9.439711236186506,9.260000000000002,11.311402601046172,7.208597398953831,4.102805202092341,0.5463097784664751,10.048,10.025,9.260000000000002,9.014666666666667,9.5175
2024-12-11,sz.002173,9.6900,9.6900,9.4800,9.57,9.7700,38630669,369259412.4500,3,9.293200,1,-2.047100,0,-88.133236,5.221282,-9.305265,2.292283,0.24517839263869945,0.22856468221711845,0.016613710421580996,9.694540648366946,9.449362255728246,9.3005,11.342299773677507,7.2587002263224925,4.083599547355014,0.5659956973926492,9.706,10.078999999999999,9.3005,9.059,9.489666666666666
2024-12-10,sz.002173,9.6900,10.0300,9.4200,9.77,9.5400,73695832,715113806.8000,3,17.728700,1,2.410900,0,-89.975101,5.330400,-9.499733,2.340189,0.233036579639041,0.229459061701503,0.0035775179375380217,9.706149779387417,9.473113199748376,9.333,11.383377115505713,7.282622884494288,4.1007542310114244,0.6065657621457152,9.61,10.152,9.333,9.105333333333332,9.462166666666667
2024-12-09,sz.002173,9.3000,9.7000,9.1000,9.54,9.2400,64296841,605260982.6700,3,15.467600,1,3.246800,0,-87.856956,5.204914,-9.276095,2.285097,0.20252049732148159,0.2240713488254987,-0.021550851504017116,9.680588274866274,9.478067777544792,9.3955,11.387383266501446,7.403616733498554,3.9837665330028926,0.5362722059144057,9.5,10.114,9.3955,9.140666666666666,9.431000000000001
2024-12-06,sz.002173,9.0800,9.3500,8.9500,9.24,9.1400,46164926,422701330.4600,3,11.105700,1,1.094100,0,-85.094159,5.041238,-8.984394,2.213239,0.15237233599209787,0.20973154625881857,-0.057359210266720695,9.612805463348387,9.46043312735629,9.438500000000001,11.374423824077704,7.502576175922299,3.8718476481554047,0.44873248690594286,9.514,9.936,9.438500000000001,9.162333333333333,9.412166666666668
2024-12-05,sz.002173,8.9000,9.3600,8.8300,9.14,8.9300,39509792,360817103.2200,3,9.504700,1,2.351600,0,-84.173226,4.986679,-8.887160,2.189286,0.10336882115007562,0.18845900123707,-0.08509018008699437,9.540066161294789,9.436697340144713,9.489999999999998,11.32951938803249,7.650480611967509,3.6790387760649805,0.40486645526080844,9.452,9.75,9.489999999999998,9.180666666666667,9.394833333333333
2024-12-04,sz.002173,9.2700,9.2700,8.8900,8.93,9.3700,43651292,395666259.6800,3,10.501000,1,-4.695800,0,-82.239268,4.872105,-8.682970,2.138985,0.04704562495020248,0.1601763259796965,-0.11313070102949402,9.446209828787898,9.399164203837696,9.535,11.264904165279884,7.805095834720116,3.4598083305597678,0.32513482187548925,9.324,9.515,9.535,9.185,9.374500000000001
2024-12-03,sz.002173,9.1700,9.5000,9.1600,9.37,9.1700,50719718,471794915.1200,3,12.201400,1,2.181000,0,-86.291371,5.112164,-9.110798,2.244377,0.03748134730129671,0.13563733024401653,-0.09815598294271982,9.434485239743607,9.39700389244231,9.605500000000001,11.172387293162387,8.038612706837615,3.1337745863247726,0.4248510084204265,9.244,9.427,9.605500000000001,9.203000000000001,9.358166666666667
2024-12-02,sz.002173,8.7800,9.2700,8.7800,9.17,8.8900,48668400,441435860.0000,3,11.708000,1,3.149600,0,-84.449506,5.003047,-8.916330,2.196472,0.01360641356153991,0.11123114690752121,-0.0976247333459813,9.393795202859975,9.380188789298435,9.647,11.113511794055995,8.180488205944005,2.9330235881119897,0.33736919064225834,9.17,9.334999999999999,9.647,9.217000000000002,9.346833333333333
2024-11-29,sz.002173,8.6900,9.0000,8.5000,8.89,8.7100,45033672,396850446.9200,3,10.833600,1,2.066600,0,-81.870895,4.850282,-8.644076,2.129404,-0.027590260035836423,0.08346686551884969,-0.11105712555468611,9.316288248573825,9.343878508609661,9.6375,11.121830435619149,8.15316956438085,2.968660871238299,0.24820296678475146,9.1,9.306999999999999,9.6375,9.234,9.330333333333332
2024-11-28,sz.002173,8.6300,8.9700,8.6100,8.71,8.7300,38208882,336459354.7600,3,9.191800,1,-0.229100,0,-80.213217,4.752076,-8.469055,2.086289,-0.0739114116003261,0.051991210095014534,-0.12590262169534064,9.223013133408621,9.296924545008947,9.629,11.133406160163176,8.124593839836823,3.008812320326353,0.19456386701437106,9.014,9.233,9.629,9.251,9.316666666666666
2024-11-27,sz.002173,8.7900,8.9200,8.4300,8.73,8.9300,59057382,508254995.7400,3,14.207200,1,-2.239600,0,-80.397403,4.762988,-8.488502,2.091079,-0.1077651752294777,0.020039933030116086,-0.1278051082595938,9.147164959038065,9.254930134267543,9.614,11.149220196789908,8.078779803210093,3.0704403935798155,0.21209341765812692,8.974,9.149,9.614,9.25,9.306166666666666
2024-11-26,sz.002173,8.4000,9.2200,8.2800,8.93,8.3800,76170962,677742292.6200,3,18.324100,1,6.563200,0,-82.239268,4.872105,-8.682970,2.138985,-0.117106270093009,-0.007389307594508933,-0.10971696249850008,9.1137549653399,9.23086123543291,9.6085,11.153137923848025,8.063862076151974,3.089275847696051,0.2803692407377549,8.886,9.065000000000001,9.6085,9.243666666666666,9.288499999999999
2024-11-25,sz.002173,8.2100,8.4900,8.1000,8.38,8.0900,33383900,277952131.0000,3,8.031000,1,3.584700,0,-77.174140,4.572032,-8.148184,2.007245,-0.16696489119585678,-0.039304424314778506,-0.12766046688107827,9.000869586056838,9.167834477252695,9.531500000000001,11.16191195956568,7.901088040434321,3.260823919131359,0.14686839015007452,8.728,8.949,9.531500000000001,9.246666666666668,9.259666666666666
2024-11-22,sz.002173,8.5600,8.5600,8.0500,8.09,8.6400,34934210,291911997.5000,3,8.404000,1,-6.365700,0,-74.503435,4.413811,-7.866206,1.937782,-0.22725908275853257,-0.07689535600352933,-0.15036372675500326,8.860735803586556,9.087994886345088,9.385,10.978387652307614,7.791612347692385,3.186775304615229,0.09363310048106523,8.568000000000001,8.834,9.385,9.236999999999998,9.213666666666667
